name,display_name,state,country,born,enlisted,latitude,longitude
Asquith,"Asquith, NSW, Australia",NSW,Australia,0,1,-33.687484,151.108685
Assam,"Assam, India",,India,1,1,26.200604,92.93757400000001
Assens,"Assens, Denmark",,Denmark,1,1,55.270634,9.900539999999999
Assington,"Assington, England",,England,1,1,52.007641,0.8164790000000001
Aston Clinton,"Aston Clinton, England",,England,1,1,51.79923700000001,-0.720901
Aston,"Aston, England",,England,10,1,53.364254,-1.298868
Astwood Bank,"Astwood Bank, England",,England,1,1,52.260238,-1.937501
Athboy,"Athboy, Ireland",,Ireland,5,1,53.62336899999999,-6.920767
Athelstone,"Athelstone, SA, Australia",SA,Australia,16,1,-34.869798,138.702852
Atherstone,"Atherstone, England",,England,7,1,52.577282,-1.546405
Atherton,"Atherton, England",,England,6,1,53.523513,-2.496482
Atherton,"Atherton, QLD, Australia",QLD,Australia,11,50,-17.268273,145.47457
Athlone,"Athlone, Ireland",,Ireland,32,50,53.424936,-7.94494
Athlone,"Athlone, VIC, Australia",VIC,Australia,2,50,-38.239904,145.779817
Athy,"Athy, Ireland",,Ireland,4,50,52.99196700000001,-6.986982
Attleborough,"Attleborough, England",,England,3,50,52.518313,1.019108
Attunga,"Attunga, NSW, Australia",NSW,Australia,18,50,-30.930991,150.847933
Aubigny,"Aubigny, QLD, Australia",QLD,Australia,4,50,-27.522226,151.641744
Aubrey,"Aubrey, VIC, Australia",VIC,Australia,2,50,-36.241102,142.234143
Auburn,"Auburn, NSW, Australia",NSW,Australia,110,16,-33.849322,151.033421
Auburn,"Auburn, QLD, Australia",QLD,Australia,1,16,-25.953013,150.614436
Auburn,"Auburn, SA, Australia",SA,Australia,59,16,-34.028001,138.681644
Auburn,"Auburn, VIC, Australia",VIC,Australia,191,16,-37.825,145.047
Auchinleck,"Auchinleck, Scotland",,Scotland,5,16,55.466859,-4.291508
Auchterarder,"Auchterarder, Scotland",,Scotland,7,16,56.29249,-3.717157
Auchterless,"Auchterless, Scotland",,Scotland,1,16,57.457838,-2.480072
Auchtermuchty,"Auchtermuchty, Scotland",,Scotland,1,16,56.292047,-3.232968000000001
Auckland,"Auckland, England",,England,2,16,54.852483,-1.596494
Auckland,"Auckland, New Zealand",,New Zealand,718,16,-36.847385,174.765735
Auckland,"Auckland, USA",,USA,1,16,36.587766,-119.107031
Audlem,"Audlem, England",,England,1,16,52.988676,-2.508356
Audley End,"Audley End, England",,England,1,16,52.019705,0.201253
Audley,"Audley, England",,England,2,16,53.055669,-2.301893
Audley,"Audley, NSW, Australia",NSW,Australia,2,16,-34.075295,151.056519
Augathella,"Augathella, QLD, Australia",QLD,Australia,33,16,-25.794685,146.586608
Aughalatty,"Aughalatty, Ireland",,Ireland,1,16,55.15603,-7.756986
Augusta,"Augusta, WA, Australia",WA,Australia,3,16,-34.315942,115.159731
Aura,"Aura, France",,France,1,16,45.583426,3.746718
Austinmer,"Austinmer, NSW, Australia",NSW,Australia,6,16,-34.306283,150.934563
Austins Ferry,"Austins Ferry, TAS, Australia",TAS,Australia,2,16,-42.766405,147.243418
Austral Eden,"Austral Eden, NSW, Australia",NSW,Australia,1,16,-31.021949,152.937797
Australia,Australia,,Australia,3,16,-25.274398,133.775136
Australia Plains,"Australia Plains, SA, Australia",SA,Australia,1,16,-34.093799,139.169087
Australind,"Australind, WA, Australia",WA,Australia,7,16,-33.279034,115.71443
Avenel,"Avenel, VIC, Australia",VIC,Australia,96,16,-36.892793,145.23059
Avening,"Avening, England",,England,1,16,51.68084700000001,-2.173956
Avenue Range,"Avenue Range, SA, Australia",SA,Australia,6,16,-36.901804,140.230003
Avisford,"Avisford, NSW, Australia",NSW,Australia,2,16,-32.745583,149.480112
Avoca,"Avoca, Ireland",,Ireland,2,16,52.85929,-6.214091
Avoca,"Avoca, NSW, Australia",NSW,Australia,2,16,-34.613522,150.479323
Avoca,"Avoca, TAS, Australia",TAS,Australia,48,16,-41.782149,147.720441
Avoca,"Avoca, VIC, Australia",VIC,Australia,172,18,-37.088539,143.473798
Avoch,"Avoch, Scotland",,Scotland,1,18,57.56718,-4.175626
Avon Plains,"Avon Plains, VIC, Australia",VIC,Australia,4,18,-36.544552,142.921227
Avon,"Avon, England",,England,1,18,50.78878199999999,-1.793184
Avonbridge,"Avonbridge, Scotland",,Scotland,2,18,55.934553,-3.742809
Avondale,"Avondale, NSW, Australia",NSW,Australia,3,18,-34.514177,150.733774
Avondale,"Avondale, QLD, Australia",QLD,Australia,6,18,-24.74144,152.161231
Avonmore,"Avonmore, VIC, Australia",VIC,Australia,3,18,-36.529882,144.604459
Awaba,"Awaba, NSW, Australia",NSW,Australia,1,18,-33.007739,151.543407
Awahuri,"Awahuri, New Zealand",,New Zealand,1,18,-40.270741,175.511655
Awanui,"Awanui, New Zealand",,New Zealand,1,18,-35.048602,173.256648
Axe Creek,"Axe Creek, VIC, Australia",VIC,Australia,1,18,-36.848927,144.419476
Axedale,"Axedale, VIC, Australia",VIC,Australia,15,18,-36.787917,144.504133
Axminster,"Axminster, England",,England,3,18,50.781495,-3.000118
Aycliffe,"Aycliffe, England",,England,1,18,54.621563,-1.552768
Aylburton,"Aylburton, England",,England,1,18,51.714484,-2.554028
Aylesbury,"Aylesbury, England",,England,29,18,51.815689,-0.8167860000000001
Aylsham,"Aylsham, England",,England,2,18,52.79640700000001,1.25206
Ayr,"Ayr, QLD, Australia",QLD,Australia,40,132,-19.576054,147.405171
Ayr,"Ayr, Scotland",,Scotland,147,132,55.463569,-4.633187
Ayton,"Ayton, Scotland",,Scotland,2,132,55.84230300000001,-2.122893
Ba,"Ba, Fiji",,Fiji,1,132,-17.52619,177.7151
Baan Baa,"Baan Baa, NSW, Australia",NSW,Australia,11,132,-30.60138,149.966153
Baar,"Baar, Switzerland",,Switzerland,1,132,47.193411,8.523066999999999
Baarmutha,"Baarmutha, VIC, Australia",VIC,Australia,3,132,-36.396389,146.657487
Babadag,"Babadag, Romania",,Romania,1,132,44.89111,28.71206
Babinda,"Babinda, QLD, Australia",QLD,Australia,2,132,-17.344418,145.924815
Bacchus Marsh,"Bacchus Marsh, VIC, Australia",VIC,Australia,203,29,-37.675855,144.437663
Back Creek,"Back Creek, NSW, Australia",NSW,Australia,1,29,-33.828897,147.446045
Back Creek,"Back Creek, TAS, Australia",TAS,Australia,1,29,-41.068004,147.07724
Backwater,"Backwater, NSW, Australia",NSW,Australia,2,29,-30.075367,151.880535
Baconsthorpe,"Baconsthorpe, England",,England,1,29,52.88975,1.153349
Bacup,"Bacup, England",,England,10,29,53.703504,-2.200544
Baddaginnie,"Baddaginnie, VIC, Australia",VIC,Australia,24,29,-36.592633,145.861036
Baden,"Baden, Switzerland",,Switzerland,1,29,47.473515,8.307598
Baden,"Baden, TAS, Australia",TAS,Australia,3,29,-42.426554,147.467699
Badger Creek,"Badger Creek, VIC, Australia",VIC,Australia,1,29,-37.686067,145.541351
Badgerys Creek,"Badgerys Creek, NSW, Australia",NSW,Australia,2,29,-33.883376,150.741351
Badgeworth,"Badgeworth, England",,England,1,29,51.874345,-2.139372
Badlesmere,"Badlesmere, England",,England,1,29,51.242175,0.8785370000000001
Badminton,"Badminton, England",,England,1,29,51.54264,-2.285612
Baerami,"Baerami, NSW, Australia",NSW,Australia,3,29,-32.389105,150.470217
Baffle Creek,"Baffle Creek, QLD, Australia",QLD,Australia,3,29,-24.473289,151.948748
Bagdad,"Bagdad, TAS, Australia",TAS,Australia,30,29,-42.626935,147.222121
Bagot Well,"Bagot Well, SA, Australia",SA,Australia,7,29,-34.302,138.983
Bagshot,"Bagshot, England",,England,1,29,51.361593,-0.69149
Bagshot,"Bagshot, VIC, Australia",VIC,Australia,3,29,-36.654973,144.403153
Baildon,"Baildon, England",,England,2,29,53.847339,-1.785352
Bailieborough,"Bailieborough, Ireland",,Ireland,2,29,53.915682,-6.971540000000001
Bailieston,"Bailieston, VIC, Australia",VIC,Australia,10,29,-36.699872,145.034359
Bairnsdale,"Bairnsdale, VIC, Australia",VIC,Australia,630,134,-37.825114,147.628962
Baker,"Baker, VIC, Australia",VIC,Australia,1,134,-36.088,141.601
Bakers Creek,"Bakers Creek, QLD, Australia",QLD,Australia,1,134,-21.219047,149.147044
Bakers Hill,"Bakers Hill, WA, Australia",WA,Australia,4,134,-31.747506,116.459591
Bakewell,"Bakewell, England",,England,3,134,53.212879,-1.675738
Bala,"Bala, Wales",,Wales,4,134,52.912401,-3.595208
Balaclava,"Balaclava, VIC, Australia",VIC,Australia,150,46,-37.869023,144.995478
Balaklava,"Balaklava, SA, Australia",SA,Australia,172,14,-34.147422,138.415626
Balala,"Balala, NSW, Australia",NSW,Australia,1,14,-30.612086,151.335783
Balcairn,"Balcairn, New Zealand",,New Zealand,1,14,-43.209037,172.696708
Balclutha,"Balclutha, New Zealand",,New Zealand,5,14,-46.241461,169.731029
Balcombe,"Balcombe, England",,England,1,14,51.059888,-0.133173
Bald Hills,"Bald Hills, QLD, Australia",QLD,Australia,18,14,-27.322783,153.009825
Bald Hills,"Bald Hills, SA, Australia",SA,Australia,4,14,-35.495827,138.39325
Bald Hills,"Bald Hills, VIC, Australia",VIC,Australia,1,14,-37.450713,143.839388
Bald Mountain,"Bald Mountain, QLD, Australia",QLD,Australia,1,14,-28.9,151.917
Bald Nob,"Bald Nob, NSW, Australia",NSW,Australia,1,14,-29.644588,151.962405
Baldina,"Baldina, SA, Australia",SA,Australia,2,14,-33.654798,139.05502
Baldock,"Baldock, England",,England,4,14,51.989678,-0.188736
Baldry,"Baldry, NSW, Australia",NSW,Australia,2,14,-32.865448,148.500123
Balfes Creek,"Balfes Creek, QLD, Australia",QLD,Australia,2,14,-20.21594,145.909498
Balfour,"Balfour, TAS, Australia",TAS,Australia,1,14,-41.264703,144.884066
Balgowlah,"Balgowlah, NSW, Australia",NSW,Australia,0,1,-33.794121,151.26268
Balgownie,"Balgownie, NSW, Australia",NSW,Australia,33,1,-34.38859,150.877689
Balham,"Balham, England",,England,5,1,51.447952,-0.138184
Balhannah,"Balhannah, SA, Australia",SA,Australia,35,1,-34.990072,138.827913
Balingup,"Balingup, WA, Australia",WA,Australia,9,2,-33.786518,115.98381
Ballachulish,"Ballachulish, Scotland",,Scotland,4,2,56.672845,-5.132529
Balladoran,"Balladoran, NSW, Australia",NSW,Australia,1,2,-31.852136,148.626475
Ballan,"Ballan, VIC, Australia",VIC,Australia,136,12,-37.60016,144.225458
Ballangeich,"Ballangeich, VIC, Australia",VIC,Australia,7,12,-38.214555,142.657483
Ballantrae,"Ballantrae, Scotland",,Scotland,0,12,55.09953400000001,-5.004533
Ballarat East,"Ballarat East, VIC, Australia",VIC,Australia,149,4,-37.565618,143.886657
Ballarat North,"Ballarat North, VIC, Australia",VIC,Australia,5,4,-37.536899,143.862448
Ballarat,"Ballarat, VIC, Australia",VIC,Australia,5681,3320,-37.563318,143.863715
Ballark,"Ballark, VIC, Australia",VIC,Australia,2,3320,-37.733,144.117
Ballater,"Ballater, Scotland",,Scotland,2,3320,57.049709,-3.040873
Ballina,"Ballina, Ireland",,Ireland,7,3320,54.1119,-9.157325999999999
Ballina,"Ballina, NSW, Australia",NSW,Australia,254,40,-28.869984,153.559167
Ballinacoola,"Ballinacoola, Ireland",,Ireland,1,40,52.589372,-6.681501
Ballinasloe,"Ballinasloe, Ireland",,Ireland,5,40,53.328936,-8.184227999999999
Ballineen,"Ballineen, Ireland",,Ireland,1,40,51.733333,-8.949999999999999
Ballinrobe,"Ballinrobe, Ireland",,Ireland,1,40,53.62188100000001,-9.221856000000001
Balloong,"Balloong, VIC, Australia",VIC,Australia,1,40,-38.587,146.843
Ballybofey,"Ballybofey, Ireland",,Ireland,1,40,54.799329,-7.782811
Ballycastle,"Ballycastle, Ireland",,Ireland,11,40,54.28008999999999,-9.370792
Ballyclare,"Ballyclare, Ireland",,Ireland,4,40,53.676697,-8.016171
Ballycotton,"Ballycotton, Ireland",,Ireland,1,40,51.82896899999999,-8.008732999999999
Ballydehob,"Ballydehob, Ireland",,Ireland,1,40,51.562106,-9.466936
Ballygar,"Ballygar, Ireland",,Ireland,1,40,53.521329,-8.329782
Ballyhale,"Ballyhale, Ireland",,Ireland,1,40,52.465277,-7.202232
Ballyjamesduff,"Ballyjamesduff, Ireland",,Ireland,5,40,53.86265300000001,-7.207576999999999
Ballymena,"Ballymena, Ireland",,Ireland,35,40,55.32257,-7.184099
Ballymoney,"Ballymoney, Ireland",,Ireland,14,40,52.908685,-6.284484
Ballymore Eustace,"Ballymore Eustace, Ireland",,Ireland,1,40,53.091935,-6.598101000000001
Ballymore-Eustace,"Ballymore-Eustace, Ireland",,Ireland,1,40,53.091935,-6.598101000000001
Ballynahinch,"Ballynahinch, Ireland",,Ireland,3,40,52.534287,-7.961435999999999
Ballynure,"Ballynure, Ireland",,Ireland,1,40,53.014153,-6.758143
Ballyragget,"Ballyragget, Ireland",,Ireland,1,40,52.788447,-7.334915
Ballyreagh,"Ballyreagh, Ireland",,Ireland,1,40,53.166696,-6.230654000000001
Ballyrogan,"Ballyrogan, VIC, Australia",VIC,Australia,1,40,-37.427465,143.132372
Ballyshannon,"Ballyshannon, Ireland",,Ireland,2,40,54.501309,-8.190066
Balmaclellan,"Balmaclellan, Scotland",,Scotland,1,40,55.087865,-4.113071
Balmain,"Balmain, NSW, Australia",NSW,Australia,681,49,-33.856498,151.178009
Balmattum,"Balmattum, VIC, Australia",VIC,Australia,12,49,-36.705961,145.640263
Balmedie,"Balmedie, Scotland",,Scotland,1,49,57.250429,-2.061158
Balmoral,"Balmoral, NSW, Australia",NSW,Australia,3,1,-33.047456,151.579865
Balmoral,"Balmoral, Scotland",,Scotland,3,1,57.02339000000001,-3.250067
Balmoral,"Balmoral, VIC, Australia",VIC,Australia,42,19,-37.248109,141.841762
Balmullo,"Balmullo, Scotland",,Scotland,1,19,56.376994,-2.930233
Balnarring,"Balnarring, VIC, Australia",VIC,Australia,8,19,-38.373497,145.126733
Balranald,"Balranald, NSW, Australia",NSW,Australia,132,1,-34.638049,143.561101
Baltimore,"Baltimore, USA",,USA,6,1,39.294255,-76.61427500000001
Baltinglass,"Baltinglass, Ireland",,Ireland,2,1,52.941904,-6.709959
Balwyn,"Balwyn, VIC, Australia",VIC,Australia,21,1,-37.812845,145.081354
Bamawm,"Bamawm, VIC, Australia",VIC,Australia,1,1,-36.256504,144.564747
Bamboo Creek,"Bamboo Creek, QLD, Australia",QLD,Australia,1,1,-17.56422,145.996277
Bambra,"Bambra, VIC, Australia",VIC,Australia,8,1,-38.366594,143.946392
Bamburgh,"Bamburgh, England",,England,1,1,55.606545,-1.717033
Bamganie,"Bamganie, VIC, Australia",VIC,Australia,2,1,-37.924962,144.025575
Bampton,"Bampton, England",,England,2,1,51.72631999999999,-1.545809
Banagher,"Banagher, Ireland",,Ireland,1,1,53.189624,-7.983907
Banana,"Banana, QLD, Australia",QLD,Australia,33,1,-24.470156,150.128372
Banbridge,"Banbridge, Ireland",,Ireland,9,1,54.351036,-6.267019999999999
Banbury,"Banbury, England",,England,9,1,52.060021,-1.340449
Banchory,"Banchory, Scotland",,Scotland,8,1,57.051418,-2.504964
Bando,"Bando, NSW, Australia",NSW,Australia,1,1,-29.25,148.167
Bandon Grove,"Bandon Grove, NSW, Australia",NSW,Australia,5,1,-32.299862,151.71589
Bandon,"Bandon, Ireland",,Ireland,5,1,51.74865,-8.736734999999999
Banff,"Banff, Scotland",,Scotland,45,1,57.662653,-2.52336
Bangalore,"Bangalore, India",,India,20,1,12.971606,77.594376
Bangalore,"Bangalore, NSW, Australia",NSW,Australia,1,1,-34.417,148.617
Bangalow,"Bangalow, NSW, Australia",NSW,Australia,27,2,-28.686356,153.524792
Bangerang,"Bangerang, VIC, Australia",VIC,Australia,9,2,-36.182982,142.549706
Bangor,"Bangor, Ireland",,Ireland,7,2,54.143949,-9.745175
Bangor,"Bangor, NSW, Australia",NSW,Australia,5,2,-34.018876,151.030057
Bangor,"Bangor, SA, Australia",SA,Australia,6,2,-32.952889,138.157372
Bangor,"Bangor, TAS, Australia",TAS,Australia,9,2,-41.217518,147.137044
Bangor,"Bangor, Wales",,Wales,14,2,53.22780800000001,-4.134049
Banksia,"Banksia, NSW, Australia",NSW,Australia,1,2,-33.945237,151.140161
Bankstown,"Bankstown, NSW, Australia",NSW,Australia,32,12,-33.919539,151.034909
Bannaby,"Bannaby, NSW, Australia",NSW,Australia,6,12,-34.439785,149.961474
Bannister,"Bannister, NSW, Australia",NSW,Australia,1,12,-34.595404,149.490386
Bannockburn,"Bannockburn, New Zealand",,New Zealand,1,12,-45.089691,169.161136
Bannockburn,"Bannockburn, NSW, Australia",NSW,Australia,2,12,-29.598,151.018
Bannockburn,"Bannockburn, Scotland",,Scotland,6,12,56.091939,-3.914894
Bannockburn,"Bannockburn, VIC, Australia",VIC,Australia,16,5,-38.046528,144.171067
Bansha,"Bansha, Ireland",,Ireland,1,5,52.448869,-8.065106999999999
Banstead,"Banstead, England",,England,2,5,51.32429,-0.196146
Banton,"Banton, Scotland",,Scotland,1,5,55.989617,-4.00575
Bantry,"Bantry, Ireland",,Ireland,8,5,51.680998,-9.450369999999999
Banwell,"Banwell, England",,England,1,5,51.327449,-2.864208
Banyena,"Banyena, VIC, Australia",VIC,Australia,17,5,-36.572229,142.816541
Barabba,"Barabba, SA, Australia",SA,Australia,3,5,-34.345014,138.589904
Baradine,"Baradine, NSW, Australia",NSW,Australia,18,1,-30.943207,149.065815
Baralaba,"Baralaba, QLD, Australia",QLD,Australia,1,1,-24.181105,149.81123
Barambah,"Barambah, QLD, Australia",QLD,Australia,3,15,-26.325215,152.166608
Barbigal,"Barbigal, NSW, Australia",NSW,Australia,1,15,-32.217776,148.827352
Barcaldine,"Barcaldine, QLD, Australia",QLD,Australia,152,9,-23.551987,145.289074
Barcelona,"Barcelona, Spain",,Spain,5,9,41.387917,2.169919
Barden,"Barden, England",,England,1,9,54.014226,-1.919889
Bardfield,"Bardfield, England",,England,1,9,51.564922,0.486438
Bardney,"Bardney, England",,England,1,9,53.210107,-0.326796
Bardoc,"Bardoc, WA, Australia",WA,Australia,1,9,-30.333,121.292
Bardsley,"Bardsley, England",,England,1,9,53.51217599999999,-2.107146
Baree,"Baree, QLD, Australia",QLD,Australia,1,9,-23.624671,150.391364
Barellan,"Barellan, NSW, Australia",NSW,Australia,3,2,-34.28434,146.571256
Barfold,"Barfold, VIC, Australia",VIC,Australia,3,2,-37.091978,144.50611
Bargo,"Bargo, NSW, Australia",NSW,Australia,4,2,-34.289443,150.580103
Bargoed,"Bargoed, Wales",,Wales,1,2,51.683549,-3.22921
Barham,"Barham, England",,England,2,2,51.20708199999999,1.157245
Barham,"Barham, NSW, Australia",NSW,Australia,13,1,-35.630473,144.130423
Baringhup,"Baringhup, VIC, Australia",VIC,Australia,17,1,-36.984271,143.951487
Barjarg,"Barjarg, VIC, Australia",VIC,Australia,1,1,-36.9152,145.976846
Barkers Creek,"Barkers Creek, VIC, Australia",VIC,Australia,8,1,-37.0292,144.239946
Barking,"Barking, England",,England,22,1,51.53627899999999,0.08147799999999999
Barkly,"Barkly, VIC, Australia",VIC,Australia,16,1,-36.941793,143.211642
Barkstead,"Barkstead, VIC, Australia",VIC,Australia,4,1,-37.462409,144.085601
Barkway,"Barkway, England",,England,1,1,52.001866,0.015472
Barlby,"Barlby, England",,England,2,1,53.79681800000001,-1.039269
Barley Hill,"Barley Hill, England",,England,1,1,52.117658,-1.199845
Barlow,"Barlow, England",,England,1,1,53.26758,-1.484398
Barmah,"Barmah, VIC, Australia",VIC,Australia,15,1,-36.023458,144.973324
Barmedman,"Barmedman, NSW, Australia",NSW,Australia,25,1,-34.14491,147.386769
Barming,"Barming, England",,England,1,1,51.263383,0.470588
Barmouth,"Barmouth, Wales",,Wales,2,1,52.722818,-4.055409
Barnadown,"Barnadown, VIC, Australia",VIC,Australia,6,1,-36.653535,144.506417
Barnard Castle,"Barnard Castle, England",,England,3,1,54.54454,-1.927437
Barnawartha,"Barnawartha, VIC, Australia",VIC,Australia,50,1,-36.105488,146.673164
Barnes,"Barnes, England",,England,6,1,51.47352599999999,-0.248337
Barnes,"Barnes, NSW, Australia",NSW,Australia,1,1,-36.032,144.785
Barnet,"Barnet, England",,England,13,1,51.652929,-0.199606
Barnoldswick,"Barnoldswick, England",,England,1,1,53.916375,-2.188106
Barnsbury,"Barnsbury, England",,England,1,1,51.536176,-0.105391
Barnsley,"Barnsley, England",,England,54,1,53.552933,-1.481272
Barnstable,"Barnstable, England",,England,0,1,51.041892,-3.933652
Barnstaple,"Barnstaple, England",,England,32,1,51.080582,-4.058228
Barnwood,"Barnwood, England",,England,1,1,51.863525,-2.201902
Barolin,"Barolin, QLD, Australia",QLD,Australia,2,1,-24.83299999999999,152.433
Barongarook,"Barongarook, VIC, Australia",VIC,Australia,1,1,-38.413808,143.583605
Barooga,"Barooga, NSW, Australia",NSW,Australia,2,1,-35.913566,145.688503
Baroota,"Baroota, SA, Australia",SA,Australia,11,1,-32.924116,137.982971
Barossa Goldfields,"Barossa Goldfields, SA, Australia",SA,Australia,1,1,-34.653345,138.819703
Barossa,"Barossa, SA, Australia",SA,Australia,14,1,-34.633,138.854
Barraba,"Barraba, NSW, Australia",NSW,Australia,153,15,-30.378339,150.610642
Barraba,"Barraba, SA, Australia",SA,Australia,1,15,-34.345,138.59
Barrabool,"Barrabool, VIC, Australia",VIC,Australia,3,15,-38.16997,144.226425
Barrabup,"Barrabup, WA, Australia",WA,Australia,0,2,-33.836425,115.66169
Barrakee,"Barrakee, VIC, Australia",VIC,Australia,3,2,-36.268867,143.426085
Barramunga,"Barramunga, VIC, Australia",VIC,Australia,4,2,-38.56935,143.692959
Barraport,"Barraport, VIC, Australia",VIC,Australia,1,2,-36.011488,143.671965
Barren Island,"Barren Island, TAS, Australia",TAS,Australia,1,2,-42.814908,147.531414
Barrengarry,"Barrengarry, NSW, Australia",NSW,Australia,4,2,-34.720683,150.523543
Barrhead,"Barrhead, Scotland",,Scotland,3,2,55.80002399999999,-4.391464
Barrie,"Barrie, Canada",,Canada,1,2,44.389244,-79.690162
Barrington,"Barrington, England",,England,1,2,52.131355,0.038978
